gene,Cell_ID,Sample,log1TPM,treatment,Polarity,sample_mean_log1TPM,log1RPM,log1RPM_posterior,sample_mean_log1TPM_posterior,Skew,coeff,p_value,q_value,sig,domain
SteCoe_11702,con1,con1A,4.18642940410119,con,A,2.0254266536700314,6.211856057771222,5.57073530528479,2.0293517934182708,0.0544125424307464,0.24395212622387186,0.041775900756192884,0.14692748008469417,True,hypothetical protein
SteCoe_12658,con1,con1A,1.16855017305975,con,A,2.0254266536700314,3.1939768267297817,2.976702875017141,2.0293517934182708,0.03521069999000764,0.25821570763068225,0.04329211520721141,0.14692748008469417,True,Kinesin domain protein
SteCoe_1285,con1,con1A,4.510565600533099,con,A,2.0254266536700314,6.535992254203131,6.412857847064771,2.0293517934182708,0.00950929280788438,0.5130481943008001,0.041207311678245914,0.14692748008469417,True,GST_N_3 domain protein
SteCoe_12967,con1,con1A,3.27173746405371,con,A,2.0254266536700314,5.297164117723741,5.10542527895136,2.0293517934182708,0.018431837637815956,0.26346468477065327,0.031964850448416314,0.1439858128307041,True,hypothetical protein
SteCoe_136,con1,con1A,2.4071989938724,con,A,2.0254266536700314,4.432625647542432,4.008447486335321,2.0293517934182708,0.050251686542638396,0.37778765628507494,0.03176453805825158,0.1439858128307041,True,WD40 domain protein
SteCoe_13772,con1,con1A,2.06829037210195,con,A,2.0254266536700314,4.093717025771982,4.330517105712081,2.0293517934182708,-0.028109389677941375,0.09116128194013737,0.012877492970096216,0.13816979920631034,True,hypothetical protein
SteCoe_13832,con1,con1A,2.54786969945574,con,A,2.0254266536700314,4.573296353125771,5.087016322225191,2.0293517934182708,-0.053178399743749064,0.09621224655253625,0.0034850558805398775,0.10429846282250245,True,hypothetical protein
SteCoe_14044,con1,con1A,6.5081706959917405,con,A,2.0254266536700314,8.533597349661772,8.29481059523759,2.0293517934182708,0.014189503558864973,0.13036667403469232,0.003588604960044732,0.10429846282250245,True,hypothetical protein
SteCoe_14265,con1,con1A,0.854862137479993,con,A,2.0254266536700314,2.8802887911500243,3.400808779927321,2.0293517934182708,-0.08287086498610403,0.23241243075150797,0.013646825632299084,0.13816979920631034,True,Mem_trans domain protein
SteCoe_14285,con1,con1A,3.22311493639266,con,A,2.0254266536700314,5.2485415900626915,5.0610621048218505,2.0293517934182708,0.018184936180802497,0.3800063260292306,0.01998426842948883,0.13816979920631034,True,CNOT1_HEAT domain protein
SteCoe_14289,con1,con1A,2.68861854538184,con,A,2.0254266536700314,4.7140451990518715,4.371168608245201,2.0293517934182708,0.03774006843199206,0.1959815112481236,0.008824311028540279,0.1363726919836761,True,WD40 domain protein
SteCoe_14309,con1,con1A,3.34485141270945,con,A,2.0254266536700314,5.370278066379481,5.124202149591781,2.0293517934182708,0.023448128132463775,0.16006400365260484,0.0010147984404003372,0.08017277815676771,True,NIF domain protein
SteCoe_14429,con1,con1A,3.8219745637856297,con,A,2.0254266536700314,5.847401217455661,5.4591235582998205,2.0293517934182708,0.03434102581090365,0.3128899794300595,0.04563929205487843,0.14692748008469417,True,B3_4 domain protein
SteCoe_14459,con1,con1A,2.36855041444392,con,A,2.0254266536700314,4.393977068113951,4.781748790459231,2.0293517934182708,-0.04226060459107675,0.49223727095345554,0.02395140563175611,0.13816979920631034,True,hypothetical protein
SteCoe_15112,con1,con1A,1.08641117541521,con,A,2.0254266536700314,3.1118378290852413,3.567009117044271,2.0293517934182708,-0.06815117813454429,0.15760390251350342,0.022401952752452256,0.13816979920631034,True,hypothetical protein
SteCoe_15382,con1,con1A,0.668337149231565,con,A,2.0254266536700314,2.6937638029015964,2.8488441841479477,2.0293517934182708,-0.027979677005608338,0.40728089560796527,0.021804499463420716,0.13816979920631034,True,hypothetical protein
SteCoe_16179,con1,con1A,0.8854255384896271,con,A,2.0254266536700314,2.9108521921596586,2.41925911524335,2.0293517934182708,0.09222942046886219,0.38518929648836087,0.044331892401355814,0.14692748008469417,True,4HBT domain protein
SteCoe_16431,con1,con1A,0.8265781491241351,con,A,2.0254266536700314,2.8520048027941662,2.930696810877012,2.0293517934182708,-0.013608173711886835,0.5759546062987706,0.03403112824370877,0.1455697696570804,True,PNTB domain protein
SteCoe_1659,con1,con1A,2.49811976060175,con,A,2.0254266536700314,4.523546414271781,4.422611490112721,2.0293517934182708,0.011282488554063183,0.4816244259844445,0.008336377855827937,0.1363726919836761,True,hypothetical protein
SteCoe_16599,con1,con1A,3.0427677945443303,con,A,2.0254266536700314,5.068194448214362,4.74525043644934,2.0293517934182708,0.03290832277151863,0.5016940551806223,0.037180764723112,0.14692748008469417,True,MFS_1 domain protein
SteCoe_16647,con1,con1A,2.3674631653400002,con,A,2.0254266536700314,4.392889819010032,4.145288146009281,2.0293517934182708,0.0289993572416935,0.23714261199400682,0.0059185655088731795,0.11935874542240989,True,bZIP_1 domain protein
SteCoe_16763,con1,con1A,3.817259024842,con,A,2.0254266536700314,5.842685678512032,5.54859403496434,2.0293517934182708,0.025817261180916175,0.5348227860892151,0.018256216368807303,0.13816979920631034,True,DnaJ domain protein
SteCoe_17058,con1,con1A,0.777274483760391,con,A,2.0254266536700314,2.8027011374304225,3.0953412638691007,2.0293517934182708,-0.04961648400055592,0.6444574143900778,0.03475698691581947,0.1455697696570804,True,hypothetical protein
SteCoe_1725,con1,con1A,1.16676015069514,con,A,2.0254266536700314,3.1921868043651713,3.591419492054781,2.0293517934182708,-0.05885257343137746,0.37091368807093483,0.03439350750242003,0.1455697696570804,True,Ank_2 domain protein
SteCoe_17779,con1,con1A,1.14031752647966,con,A,2.0254266536700314,3.1657441801496913,3.1967126574551505,2.0293517934182708,-0.004867377193417221,0.577157190298293,0.01768823286569739,0.13816979920631034,True,CAMSAP_CKK domain protein
SteCoe_18038,con1,con1A,1.46462072832301,con,A,2.0254266536700314,3.4900473819930413,3.157294822421501,2.0293517934182708,0.05005798548336466,0.1037381088347135,0.003848691134726935,0.10429846282250245,True,Arm domain protein
SteCoe_1861,con1,con1A,2.3367159621206097,con,A,2.0254266536700314,4.362142615790641,4.664229993262141,2.0293517934182708,-0.033467195578490566,0.3590118666157543,0.014032969022576707,0.13816979920631034,True,hypothetical protein
SteCoe_18639,con1,con1A,1.38221568840146,con,A,2.0254266536700314,3.407642342071491,3.6370133513414307,2.0293517934182708,-0.03255957696902234,0.37756297598910027,0.030381865366024954,0.1439858128307041,True,hypothetical protein
SteCoe_18775,con1,con1A,0.996100436351375,con,A,2.0254266536700314,3.021527090021406,3.216038779972331,2.0293517934182708,-0.03118390955783526,0.563783899022438,0.008299196390416399,0.1363726919836761,True,CRAL_TRIO domain protein
SteCoe_19140,con1,con1A,3.8023761439948602,con,A,2.0254266536700314,5.827802797664892,5.6276523778638605,2.0293517934182708,0.017472061715067794,0.5199312358136146,0.045841373786424576,0.14692748008469417,True,TPR_1 domain protein
SteCoe_19247,con1,con1A,2.9482732770587905,con,A,2.0254266536700314,4.973699930728822,4.827140186214001,2.0293517934182708,0.014953794038682638,0.39386182979400286,0.018737913301093284,0.13816979920631034,True,Kinesin domain protein
SteCoe_1929,con1,con1A,2.09146229595343,con,A,2.0254266536700314,4.116888949623462,4.549325875290371,2.0293517934182708,-0.04989916986868705,0.09885223731858063,0.010953976490447949,0.13816979920631034,True,hypothetical protein
SteCoe_1941,con1,con1A,1.21376895322451,con,A,2.0254266536700314,3.2391956068945413,3.3544388007764807,2.0293517934182708,-0.017477947177032695,0.6415046015523836,0.04390120294260855,0.14692748008469417,True,CDPK family kinase
SteCoe_19713,con1,con1A,0.7053627511937081,con,A,2.0254266536700314,2.7307894048637396,3.1774134666604907,2.0293517934182708,-0.07559389403321702,0.21465500299889936,0.004053307277569595,0.10429846282250245,True,hypothetical protein
SteCoe_19743,con1,con1A,2.15762414044971,con,A,2.0254266536700314,4.183050794119741,3.9715274169804404,2.0293517934182708,0.02593921741425826,0.3471383504638808,0.018805886478764633,0.13816979920631034,True,hypothetical protein
SteCoe_20037,con1,con1A,1.9472074596503002,con,A,2.0254266536700314,3.9726341133203316,4.187878984835271,2.0293517934182708,-0.026376389440951654,0.4796842630922716,0.045100385834017875,0.14692748008469417,True,Kelch_4 domain protein
SteCoe_20188,con1,con1A,1.10773146318084,con,A,2.0254266536700314,3.133158116850871,3.4191701105756906,2.0293517934182708,-0.04365043749298732,0.23297872394136632,0.010626141848457542,0.13816979920631034,True,hypothetical protein
SteCoe_2020,con1,con1A,0.5801659737521639,con,A,2.0254266536700314,2.605592627422195,2.600425770660377,2.0293517934182708,0.0009924776223843904,1.2632206770238905,0.04272105432956268,0.14692748008469417,True,RSK family kinase
SteCoe_20330,con1,con1A,0.786981381793856,con,A,2.0254266536700314,2.8124080354638874,2.9192704504832507,2.0293517934182708,-0.01864417470054668,0.3286739754415513,0.004171938512900098,0.10429846282250245,True,hypothetical protein
SteCoe_20919,con1,con1A,0.693648624174343,con,A,2.0254266536700314,2.7190752778443743,2.975619701543019,2.0293517934182708,-0.04504972164922559,0.2553646712186894,0.021313005831672734,0.13816979920631034,True,GBP domain protein
SteCoe_21201,con1,con1A,1.96971999442608,con,A,2.0254266536700314,3.995146648096111,4.090613312091291,2.0293517934182708,-0.011806764542261672,0.45322652183318096,0.015932588676400187,0.13816979920631034,True,hypothetical protein
SteCoe_2126,con1,con1A,0.442583016126727,con,A,2.0254266536700314,2.4680096697967584,2.6964667203530066,2.0293517934182708,-0.04423624648415193,0.20407891088971783,0.0025346128194854815,0.09748510844174929,True,CAMK related kinase
SteCoe_21312,con1,con1A,0.329219906529839,con,A,2.0254266536700314,2.3546465601998703,2.5646300185309316,2.0293517934182708,-0.04268584109276453,0.19040730522833063,0.01805324814653273,0.13816979920631034,True,Rad51 domain protein
SteCoe_21357,con1,con1A,1.4618230679138602,con,A,2.0254266536700314,3.4872497215838916,3.332152950043061,2.0293517934182708,0.02274345408376188,0.04010050382516001,0.0017638011194488895,0.08017277815676771,True,IBN_N domain protein
SteCoe_21690,con1,con1A,2.2607528568263398,con,A,2.0254266536700314,4.286179510496371,4.227795772747851,2.0293517934182708,0.006857400427673453,0.5735965665699105,0.03148849992483525,0.1439858128307041,True,TPP_enzyme_N domain protein
SteCoe_22383,con1,con1A,1.1800974938083402,con,A,2.0254266536700314,3.2055241474783713,3.4967438626694305,2.0293517934182708,-0.043450920606297426,0.15776416994441073,0.0001896242990801749,0.04740607477004372,True,hypothetical protein
SteCoe_22463,con1,con1A,4.06402377696289,con,A,2.0254266536700314,6.089450430632922,5.933072003430751,2.0293517934182708,0.013007122927805922,0.09616312639445258,0.005257801142812391,0.11935874542240989,True,hypothetical protein
SteCoe_22634,con1,con1A,2.4835685369845804,con,A,2.0254266536700314,4.508995190654612,4.658455008254751,2.0293517934182708,-0.016303313828519073,0.8571410214822026,0.04344760797249437,0.14692748008469417,True,AGC kinase
SteCoe_22897,con1,con1A,0.7002812583146278,con,A,2.0254266536700314,2.7257079119846592,2.5033601139983928,2.0293517934182708,0.042521496542295534,0.35528564447807987,0.01815720894617025,0.13816979920631034,True,hypothetical protein
SteCoe_2383,con1,con1A,0.76066781328363,con,A,2.0254266536700314,2.7860944669536614,2.8013644187105067,2.0293517934182708,-0.002732897381316518,1.6866669826885317,0.04507893411807807,0.14692748008469417,True,Spc97_Spc98 domain protein
SteCoe_24192,con1,con1A,0.47480360786173004,con,A,2.0254266536700314,2.5002302615317613,2.737043821999201,2.0293517934182708,-0.045216950018353894,0.31788903591087925,0.042650487896553714,0.14692748008469417,True,Ion_trans_2 domain protein
SteCoe_2444,con1,con1A,1.80318505345308,con,A,2.0254266536700314,3.8286117071231116,4.157784926206481,2.0293517934182708,-0.04121673818573349,0.10973859231764352,0.02185215459134468,0.13816979920631034,True,hypothetical protein
SteCoe_24490,con1,con1A,0.8902018845720241,con,A,2.0254266536700314,2.9156285382420553,3.3316335910064008,2.0293517934182708,-0.06658997880314504,0.24336131245496725,0.003910869689803799,0.10429846282250245,True,hypothetical protein
SteCoe_24736,con1,con1A,5.31870415975312,con,A,2.0254266536700314,7.344130813423152,7.28455177604733,2.0293517934182708,0.004072754809698719,0.5437793627151211,0.027186349595169215,0.1439858128307041,True,Aha1_N domain protein
SteCoe_25456,con1,con1A,3.72859095244245,con,A,2.0254266536700314,5.754017606112481,5.369962005021221,2.0293517934182708,0.034525018430173054,0.2452737744035119,0.041408537075013345,0.14692748008469417,True,DOT1 domain protein
SteCoe_25593,con1,con1A,4.01193036894201,con,A,2.0254266536700314,6.037357022612041,5.6189643470704205,2.0293517934182708,0.03589405801986896,0.30390390614615237,0.036722220879397006,0.14692748008469417,True,Cpn60_TCP1 domain protein
SteCoe_25624,con1,con1A,1.07255777070389,con,A,2.0254266536700314,3.097984424373921,3.3294149441583505,2.0293517934182708,-0.03600686786594958,0.33669410873906536,0.04501101440128725,0.14692748008469417,True,FHA domain protein
SteCoe_25725,con1,con1A,0.544990261901942,con,A,2.0254266536700314,2.5704169155719736,2.8538708748562946,2.0293517934182708,-0.05225643812345386,0.11079484103813966,0.01933844018284475,0.13816979920631034,True,hypothetical protein
SteCoe_2588,con1,con1A,0.752645105797808,con,A,2.0254266536700314,2.7780717594678395,3.0133561374139566,2.0293517934182708,-0.040626315674723024,0.5651025450924043,0.0329276733557487,0.1455697696570804,True,FERM_M domain protein
SteCoe_26004,con1,con1A,1.87660351219311,con,A,2.0254266536700314,3.9020301658631413,3.726994387482281,2.0293517934182708,0.022943402155404666,0.4159862417647916,0.025996151273102088,0.14346180949966442,True,Kelch_1 domain protein
SteCoe_26021,con1,con1A,1.77256413451279,con,A,2.0254266536700314,3.7979907881828217,3.992806484340771,2.0293517934182708,-0.0250058741542436,0.3378031686921848,0.01945969247005843,0.13816979920631034,True,Kinesin domain protein
SteCoe_26083,con1,con1A,4.44980519681365,con,A,2.0254266536700314,6.475231850483682,6.614704269145761,2.0293517934182708,-0.010654935011709436,0.3215973508068526,0.03243518444812298,0.1447999305719776,True,hypothetical protein
SteCoe_26222,con1,con1A,2.49841407860591,con,A,2.0254266536700314,4.523840732275941,4.579809287655641,2.0293517934182708,-0.006147924761734218,0.5692472355192171,0.016068945855682526,0.13816979920631034,True,SIR2 domain protein
SteCoe_264,con1,con1A,0.526935422535807,con,A,2.0254266536700314,2.5523620762058385,2.632457776390775,2.0293517934182708,-0.015448116320728771,0.5383159002967167,0.01198744918449432,0.13816979920631034,True,hypothetical protein
SteCoe_26453,con1,con1A,2.15898056310702,con,A,2.0254266536700314,4.184407216777052,3.680982613003281,2.0293517934182708,0.06400504166591711,0.15354354882424218,0.006900365412546019,0.12778454467677813,True,GTP_EFTU domain protein
SteCoe_26747,con1,con1A,3.34355947406478,con,A,2.0254266536700314,5.368986127734811,5.095747788872261,2.0293517934182708,0.026110395260880208,0.3176490216280745,0.042045060735927044,0.14692748008469417,True,CPL domain protein
SteCoe_27366,con1,con1A,0.892262358491726,con,A,2.0254266536700314,2.917689012161757,3.01276759551752,2.0293517934182708,-0.01603225344110042,1.599364187117333,0.012464563396806213,0.13816979920631034,True,C2 domain protein
SteCoe_27402,con1,con1A,1.80263593273993,con,A,2.0254266536700314,3.8280625864099616,4.175320975747101,2.0293517934182708,-0.043388947517035766,0.7806196717359744,0.044740021519465954,0.14692748008469417,True,PP2C domain protein
SteCoe_27403,con1,con1A,1.2310612034806598,con,A,2.0254266536700314,3.2564878571506912,3.2259936604470205,2.0293517934182708,0.004704093119415679,0.8161033228914875,0.02510629817109208,0.14264942142665957,True,Serinc domain protein
SteCoe_2760,con1,con1A,1.47002996657186,con,A,2.0254266536700314,3.4954566202418915,3.1100425558328206,2.0293517934182708,0.0583474547699666,0.2727239453074188,0.009000597670922624,0.1363726919836761,True,zf-C2H2 domain protein
SteCoe_27621,con1,con1A,1.80941477567746,con,A,2.0254266536700314,3.8348414293474913,3.6674312764594608,2.0293517934182708,0.022314591784760203,0.514873486308754,0.03987006659595405,0.14692748008469417,True,Cation_ATPase_N domain protein
SteCoe_2772,con1,con1A,3.2429831560506703,con,A,2.0254266536700314,5.268409809720701,4.981809404399451,2.0293517934182708,0.027960417171024494,0.1787550004927619,0.00159970227081768,0.08017277815676771,True,hypothetical protein
SteCoe_27958,con1,con1A,0.8936527355314731,con,A,2.0254266536700314,2.9190793892015043,3.069423682028031,2.0293517934182708,-0.025105488139235188,0.8829256417923921,0.02825642412272196,0.1439858128307041,True,MORN domain protein
SteCoe_27976,con1,con1A,4.02068700420048,con,A,2.0254266536700314,6.046113657870511,5.8095171673034605,2.0293517934182708,0.01995646575504587,0.6989345916150328,0.03679692004390922,0.14692748008469417,True,S1 domain protein
SteCoe_28067,con1,con1A,1.95807119069134,con,A,2.0254266536700314,3.9834978443613713,4.136495939586501,2.0293517934182708,-0.01884214437794106,0.7552565510962584,0.03725095441258569,0.14692748008469417,True,Aa_trans domain protein
SteCoe_28918,con1,con1A,2.2290255810351898,con,A,2.0254266536700314,4.254452234705221,3.9795039387310607,2.0293517934182708,0.03339200381721441,0.3817047505986375,0.024041545061897998,0.13816979920631034,True,Cse1 domain protein
SteCoe_29155,con1,con1A,2.80891372616322,con,A,2.0254266536700314,4.834340379833252,5.5908577886346205,2.0293517934182708,-0.07256623774208305,0.2136416596754005,0.016231530351932397,0.13816979920631034,True,Ank_2 domain protein
SteCoe_29338,con1,con1A,2.55534955945373,con,A,2.0254266536700314,4.5807762131237615,4.26837037326025,2.0293517934182708,0.03530349924863978,0.5101777193913278,0.026340625166003107,0.14346180949966442,True,UEV domain protein
SteCoe_29785,con1,con1A,0.545581677738844,con,A,2.0254266536700314,2.5710083314088754,2.755637805682286,2.0293517934182708,-0.03466148670694974,1.3357469366456778,0.04467120565914708,0.14692748008469417,True,hypothetical protein
SteCoe_29967,con1,con1A,1.26863027311004,con,A,2.0254266536700314,3.2940569267800717,3.7869810684202205,2.0293517934182708,-0.06961184814631208,0.27042216023197446,0.004169372024673269,0.10429846282250245,True,hypothetical protein
SteCoe_30636,con1,con1A,0.952199113624794,con,A,2.0254266536700314,2.9776257672948256,3.1097962437847007,2.0293517934182708,-0.021712060745799396,0.2568353396147944,0.0016736423362756526,0.08017277815676771,True,ANAPC4_WD40 domain protein
SteCoe_30644,con1,con1A,1.2198117134268402,con,A,2.0254266536700314,3.2452383670968716,3.550623327958381,2.0293517934182708,-0.04493690050868916,0.055835810323527926,0.011661128597080902,0.13816979920631034,True,SHIPPO-rpt domain protein
SteCoe_30653,con1,con1A,2.67527896647821,con,A,2.0254266536700314,4.700705620148241,4.481110504668811,2.0293517934182708,0.023916305063646205,0.42779292847969574,0.023827416720531572,0.13816979920631034,True,Glycos_transf_2 domain protein
SteCoe_30789,con1,con1A,1.7941980473081,con,A,2.0254266536700314,3.8196247009781317,4.016203736451771,2.0293517934182708,-0.025087205142806258,0.3907329885077653,0.027860302024105377,0.1439858128307041,True,hypothetical protein
SteCoe_30857,con1,con1A,0.7790965646284391,con,A,2.0254266536700314,2.8045232182984705,2.5343045708105416,2.0293517934182708,0.05061385348281204,0.4316644327857255,0.025485319261160176,0.14317595090539426,True,hypothetical protein
SteCoe_31159,con1,con1A,1.9126191459189998,con,A,2.0254266536700314,3.9380457995890312,4.402004779413731,2.0293517934182708,-0.05563023574374726,0.5062078241756504,0.029247555453370974,0.1439858128307041,True,hypothetical protein
SteCoe_3116,con1,con1A,2.6498270551487697,con,A,2.0254266536700314,4.675253708818801,4.3814680710743605,2.0293517934182708,0.03243840816626099,0.10453987588476792,0.0008227162337159161,0.08017277815676771,True,Metallophos domain protein
SteCoe_31197,con1,con1A,2.44992900659477,con,A,2.0254266536700314,4.4753556602648015,4.81955041869676,2.0293517934182708,-0.037030471906652415,0.07717941723353802,0.023358411804768192,0.13816979920631034,True,EamA domain protein
SteCoe_3121,con1,con1A,0.5880642599497309,con,A,2.0254266536700314,2.613490913619762,2.8560444616653347,2.0293517934182708,-0.04434628015052001,0.33231509871460246,0.02303187829325287,0.13816979920631034,True,hypothetical protein
SteCoe_31218,con1,con1A,1.53872581083724,con,A,2.0254266536700314,3.5641524645072713,3.209346924159691,2.0293517934182708,0.05238142354323098,0.43600571021159507,0.04517634403939598,0.14692748008469417,True,Ax_dynein_light domain protein
SteCoe_31439,con1,con1A,3.24057194777356,con,A,2.0254266536700314,5.2659986014435916,5.3984402449202005,2.0293517934182708,-0.012418997884897335,0.11078957980204972,0.03749018082302273,0.14692748008469417,True,RRM_1 domain protein
SteCoe_31640,con1,con1A,2.78710989701401,con,A,2.0254266536700314,4.812536550684041,5.618886722195111,2.0293517934182708,-0.077300110485164,0.12009535386045037,0.0013983626807664846,0.08017277815676771,True,hypothetical protein
SteCoe_31641,con1,con1A,4.602552634954759,con,A,2.0254266536700314,6.627979288624791,6.138016378638001,2.0293517934182708,0.03838031304078016,0.2854473835515661,0.02847410485335933,0.1439858128307041,True,hypothetical protein
SteCoe_32299,con1,con1A,2.6854514535990397,con,A,2.0254266536700314,4.710878107269071,5.012110219161021,2.0293517934182708,-0.03098143305110298,0.14177005429795642,0.0315709938035645,0.1439858128307041,True,hypothetical protein
SteCoe_32756,con1,con1A,2.81761575104264,con,A,2.0254266536700314,4.843042404712671,4.915028231666621,2.0293517934182708,-0.00737705532542246,0.41228091410245676,0.020343981055012932,0.13816979920631034,True,hypothetical protein
SteCoe_32925,con1,con1A,2.24658817149365,con,A,2.0254266536700314,4.272014825163682,5.34036707273269,2.0293517934182708,-0.11114334188103911,0.31831821549898404,0.04555136259682546,0.14692748008469417,True,hypothetical protein
SteCoe_32932,con1,con1A,2.74425921645415,con,A,2.0254266536700314,4.7696858701241815,5.085316024339621,2.0293517934182708,-0.03202740675197122,0.5109612024897031,0.023370660019692676,0.13816979920631034,True,hypothetical protein
SteCoe_32991,con1,con1A,2.10498617361278,con,A,2.0254266536700314,4.130412827282811,3.945130471684931,2.0293517934182708,0.022943639670852084,0.6936043369155045,0.031911754984194955,0.1439858128307041,True,hypothetical protein
SteCoe_33003,con1,con1A,2.34645535982052,con,A,2.0254266536700314,4.371882013490551,4.145870558033851,2.0293517934182708,0.02653416538680365,0.4503619925247824,0.028830305475746408,0.1439858128307041,True,hypothetical protein
SteCoe_33099,con1,con1A,2.3416287690029502,con,A,2.0254266536700314,4.367055422672982,3.877884422879551,2.0293517934182708,0.05932984460248043,0.46760282554941396,0.0382203801907643,0.14692748008469417,True,hypothetical protein
SteCoe_33278,con1,con1A,3.29023432838374,con,A,2.0254266536700314,5.315660982053771,5.373511148815631,2.0293517934182708,-0.005412034351546585,0.6482503067049569,0.01715903267379699,0.13816979920631034,True,hypothetical protein
SteCoe_33555,con1,con1A,0.760906518418624,con,A,2.0254266536700314,2.7863331720886553,3.2620746085686605,2.0293517934182708,-0.07865564851652639,0.39491860766168296,0.026396972947938253,0.14346180949966442,True,hypothetical protein
SteCoe_33610,con1,con1A,3.2056454534397,con,A,2.0254266536700314,5.231072107109732,5.634402252963831,2.0293517934182708,-0.03712034398941495,0.1085297168531614,0.005822329850877152,0.11935874542240989,True,hypothetical protein
SteCoe_34068,con1,con1A,3.3720422135927004,con,A,2.0254266536700314,5.397468867262732,5.178991092041201,2.0293517934182708,0.02065698504624313,0.034891417592201955,0.027623392488612657,0.1439858128307041,True,hypothetical protein
SteCoe_34971,con1,con1A,2.19848525512269,con,A,2.0254266536700314,4.223911908792721,3.9143077264934707,2.0293517934182708,0.03804323257102202,0.5098164162016963,0.03158146215401949,0.1439858128307041,True,hypothetical protein
SteCoe_35594,con1,con1A,0.439349596136531,con,A,2.0254266536700314,2.4647762498065626,2.6484511240849535,2.0293517934182708,-0.035921515091671304,0.41374323429204174,0.012791628550804244,0.13816979920631034,True,hypothetical protein
SteCoe_3562,con1,con1A,1.38087050680905,con,A,2.0254266536700314,3.4062971604790815,3.663105425241231,2.0293517934182708,-0.03632672798701319,0.9643327915173902,0.041711706256092926,0.14692748008469417,True,NT-C2 domain protein
SteCoe_35825,con1,con1A,0.848931459331739,con,A,2.0254266536700314,2.8743581130017706,3.297816375334321,2.0293517934182708,-0.0686076297960765,0.561625959507139,0.017470006959639277,0.13816979920631034,True,hypothetical protein
SteCoe_3594,con1,con1A,6.6633068523003205,con,A,2.0254266536700314,8.688733505970351,8.33875800498712,2.0293517934182708,0.02055355603953851,0.22623298190168611,0.012553778110905058,0.13816979920631034,True,14-3-3 domain protein
SteCoe_36032,con1,con1A,4.2559165370988605,con,A,2.0254266536700314,6.281343190768892,6.168005203293681,2.0293517934182708,0.009103929289123631,0.48602689204273736,0.03502504039822528,0.1455697696570804,True,hypothetical protein
SteCoe_36447,con1,con1A,3.8102918963738,con,A,2.0254266536700314,5.835718550043831,5.477464329445191,2.0293517934182708,0.03166696980105933,0.2983442484858257,0.039588891773205265,0.14692748008469417,True,hypothetical protein
SteCoe_36530,con1,con1A,0.762810805892473,con,A,2.0254266536700314,2.788237459562504,3.1428567811037906,2.0293517934182708,-0.059789864593594595,0.16717000505746976,0.0004222983484398405,0.07038305807330675,True,hypothetical protein
SteCoe_36669,con1,con1A,2.44402219031829,con,A,2.0254266536700314,4.469448843988321,4.641190295593981,2.0293517934182708,-0.018850648014309808,0.48265503505759866,0.019709571891633578,0.13816979920631034,True,hypothetical protein
SteCoe_37266,con1,con1A,1.76684906552571,con,A,2.0254266536700314,3.7922757191957412,4.131321370844191,2.0293517934182708,-0.04278936041241097,0.12914779220045636,0.031848959737355034,0.1439858128307041,True,Aurora family kinase
