gene,Cell_ID,Sample,log1TPM,treatment,Polarity,sample_mean_log1TPM,log1RPM,log1RPM_posterior,sample_mean_log1TPM_posterior,Skew,coeff,p_value,q_value,sig,domain
SteCoe_10882,G0410,G0410A,0.48321058328384603,G04,A,1.5642648991135109,2.047475482397357,1.9432956397936176,1.5586255754060196,0.026105191055543084,1.484130338403395,0.027951562750777727,0.07416012113383295,True,ABC_membrane domain protein
SteCoe_1096,G0410,G0410A,4.34635140356763,G04,A,1.5642648991135109,5.910616302681142,5.8607286321527,1.5586255754060196,0.0042380603749715764,1.7144694148849564,0.048741511743462355,0.07941288883702478,True,Fer2_4 domain protein
SteCoe_10990,G0410,G0410A,1.29084116062277,G04,A,1.5642648991135109,2.855106059736281,2.5398620222122337,1.5586255754060196,0.0584329754570466,0.31818096928931405,0.01709578404502591,0.07416012113383295,True,hypothetical protein
SteCoe_11013,G0410,G0410A,1.84004175141552,G04,A,1.5642648991135109,3.4043066505290307,3.3885541735801397,1.5586255754060196,0.0023189753708750317,1.4270411277368118,0.035393323085599906,0.07484062918392931,True,hypothetical protein
SteCoe_11031,G0410,G0410A,5.653656744604829,G04,A,1.5642648991135109,7.2179216437183396,7.1228691611962205,1.5586255754060196,0.006628120012011107,0.8455704673088483,0.06813058485337208,0.09422958012313458,True,Mito_carr domain protein
SteCoe_11127,G0410,G0410A,1.3548390943358501,G04,A,1.5642648991135109,2.919103993449361,2.7852311941622596,1.5586255754060196,0.02346860674979955,0.27661929310110783,0.03353468309785577,0.07416012113383295,True,hypothetical protein
SteCoe_11408,G0410,G0410A,3.76811896755417,G04,A,1.5642648991135109,5.332383866667681,5.12736515281043,1.5586255754060196,0.01960072975703962,0.8571474910037555,0.09664089641523567,0.11105970154925356,False,V-ATPase_H_N domain protein
SteCoe_11433,G0410,G0410A,1.5839012777166497,G04,A,1.5642648991135109,3.1481661768301605,2.9108525098451796,1.5586255754060196,0.039167013547402985,1.7544316032559877,0.032188129841500386,0.07416012113383295,True,hypothetical protein
SteCoe_11456,G0410,G0410A,1.9049851950209902,G04,A,1.5642648991135109,3.469250094134501,3.5850873215975394,1.5586255754060196,-0.016420709789796463,1.7080520415299552,0.19885961000377045,0.20005996982270668,False,hypothetical protein
SteCoe_11591,G0410,G0410A,3.0510143828877996,G04,A,1.5642648991135109,4.61527928200131,5.29639510158239,1.5586255754060196,-0.06871854272262855,1.34359137377546,0.12320330771422913,0.13260073922151272,False,hypothetical protein
SteCoe_11616,G0410,G0410A,1.38979679905565,G04,A,1.5642648991135109,2.954061698169161,3.0622218957159695,1.5586255754060196,-0.017977908763599684,1.4008210291671765,0.06822221600914943,0.09422958012313458,True,hypothetical protein
SteCoe_11627,G0410,G0410A,1.3372155681033502,G04,A,1.5642648991135109,2.901480467216861,2.5803716564717796,1.5586255754060196,0.058576700629606376,1.0400719643232548,0.01668847152488411,0.07416012113383295,True,hypothetical protein
SteCoe_1172,G0410,G0410A,6.66410975327424,G04,A,1.5642648991135109,8.228374652387751,8.0427586904251,1.5586255754060196,0.011407684889057884,1.775184261416469,0.0640290223054148,0.09147003186487829,True,Inhibitor_I29 domain protein
SteCoe_11793,G0410,G0410A,3.9216509119614704,G04,A,1.5642648991135109,5.485915811074982,5.455082033089799,1.5586255754060196,0.002818187008566785,1.4217518504453486,0.08548299712894081,0.10361283825142129,False,Aminotran_1_2 domain protein
SteCoe_11821,G0410,G0410A,2.48501252883542,G04,A,1.5642648991135109,4.049277427948931,4.05730979303096,1.5586255754060196,-0.0009908442187904723,1.99713646097358,0.04307606038299759,0.07719724082974479,True,SHIPPO-rpt domain protein
SteCoe_11948,G0410,G0410A,4.20071658787681,G04,A,1.5642648991135109,5.764981486990321,5.76733120652271,1.5586255754060196,-0.00020375093832745834,1.679123098132161,0.037092294371376115,0.07484062918392931,True,Peptidase_C2 domain protein
SteCoe_12056,G0410,G0410A,1.3047066627005701,G04,A,1.5642648991135109,2.8689715618140808,2.62614518793853,1.5586255754060196,0.04418948403352539,0.5177261567975331,0.02849215002027676,0.07416012113383295,True,hypothetical protein
SteCoe_12082,G0410,G0410A,3.56766871285451,G04,A,1.5642648991135109,5.131933611968021,5.1989701417418,1.5586255754060196,-0.006488931788732009,1.1674026277644853,0.020268018556849534,0.07416012113383295,True,C2 domain protein
SteCoe_12092,G0410,G0410A,2.27494928047949,G04,A,1.5642648991135109,3.839214179593001,4.3286932249907695,1.5586255754060196,-0.05992710508974139,0.8942602934940662,0.09209453265033156,0.10906967016648589,False,hypothetical protein
SteCoe_12128,G0410,G0410A,0.924952643552278,G04,A,1.5642648991135109,2.4892175426657888,2.049593546578637,1.5586255754060196,0.09685884418695558,1.5907201378843516,0.029612535646839102,0.07416012113383295,True,KIAA1430 domain protein
SteCoe_12223,G0410,G0410A,0.44357876276261604,G04,A,1.5642648991135109,2.007843661876127,2.0530548177505836,1.5586255754060196,-0.011133288877148316,0.43865098787350937,0.05443237322992061,0.08308532806412883,True,hypothetical protein
SteCoe_12302,G0410,G0410A,1.18424875048291,G04,A,1.5642648991135109,2.748513649596421,2.6362274873550198,1.5586255754060196,0.020852657423188942,0.4428386907617044,0.01851108824294839,0.07416012113383295,True,TSNAXIP1_N domain protein
SteCoe_12324,G0410,G0410A,1.50886686765505,G04,A,1.5642648991135109,3.0731317667685607,3.1515830905018696,1.5586255754060196,-0.012603199589404195,1.8752900404636457,0.1908391083440755,0.19315699225108857,False,GAF domain protein
SteCoe_12388,G0410,G0410A,1.17113387480943,G04,A,1.5642648991135109,2.735398773922941,2.6910416906077095,1.5586255754060196,0.008174250432703853,1.1087589250520178,0.0011329250912969517,0.07080781820605948,True,hypothetical protein
SteCoe_12447,G0410,G0410A,0.861309609220522,G04,A,1.5642648991135109,2.4255745083340328,2.3470710761069107,1.5586255754060196,0.01644861970958981,1.6718993477492499,0.0072048713022211715,0.07416012113383295,True,TPR_8 domain protein
SteCoe_12456,G0410,G0410A,1.9644549443102,G04,A,1.5642648991135109,3.528719843423711,3.022993299498739,1.5586255754060196,0.07718997045395488,1.4320233891608873,0.05594115909456891,0.084248733576158,True,hypothetical protein
SteCoe_12461,G0410,G0410A,1.2406449898940701,G04,A,1.5642648991135109,2.8049098890075808,2.9029886128950695,1.5586255754060196,-0.017182983168813448,1.8857705538196192,0.0598259465620333,0.08730912778505791,True,hypothetical protein
SteCoe_12630,G0410,G0410A,2.17249865871626,G04,A,1.5642648991135109,3.7367635578297707,3.69958102653243,1.5586255754060196,0.005000108706034351,1.7308717430524434,0.02084154889999637,0.07416012113383295,True,Macro domain protein
SteCoe_1266,G0410,G0410A,2.73990439917125,G04,A,1.5642648991135109,4.30416929828476,4.14132745794279,1.5586255754060196,0.01928149936495967,1.0440756525109274,0.08558420439567398,0.10361283825142129,False,Acyl-CoA_dh_M domain protein
SteCoe_12776,G0410,G0410A,1.35940874859444,G04,A,1.5642648991135109,2.923673647707951,2.96485564951638,1.5586255754060196,-0.006993597166586388,1.6089514189269434,0.027117683424030443,0.07416012113383295,True,hypothetical protein
SteCoe_12910,G0410,G0410A,1.72776976264175,G04,A,1.5642648991135109,3.292034661755261,3.1711369852021996,1.5586255754060196,0.018705626766074516,1.3263085682234037,0.030148301138925016,0.07416012113383295,True,Asp domain protein
SteCoe_12960,G0410,G0410A,2.5521586679288797,G04,A,1.5642648991135109,4.116423567042391,4.433152328932939,1.5586255754060196,-0.03704613722882404,1.1575052083998973,0.003823725466178455,0.07416012113383295,True,RCK family kinase
SteCoe_12988,G0410,G0410A,0.644950631438886,G04,A,1.5642648991135109,2.209215530552397,2.1212843340437546,1.5586255754060196,0.02030509161945041,0.6560907132375969,0.00025758763061868025,0.04293127176978004,True,hypothetical protein
SteCoe_13018,G0410,G0410A,4.2201690022157505,G04,A,1.5642648991135109,5.784433901329262,5.757037356909479,1.5586255754060196,0.0023737480089660035,0.5557590985240501,0.022323487980571783,0.07416012113383295,True,AAA domain protein
SteCoe_13121,G0410,G0410A,4.13117006278784,G04,A,1.5642648991135109,5.69543496190135,5.64753895686372,1.5586255754060196,0.004222526242292991,0.5506744419056147,0.03912474665278552,0.07569933960452073,True,Mito_carr domain protein
SteCoe_13198,G0410,G0410A,2.25774168332365,G04,A,1.5642648991135109,3.8220065824371607,3.793944214070649,1.5586255754060196,0.0036846835170441733,0.8278227498610841,0.015828719902320355,0.07416012113383295,True,hypothetical protein
SteCoe_13258,G0410,G0410A,1.7675723497332,G04,A,1.5642648991135109,3.331837248846711,3.4100255715005394,1.5586255754060196,-0.011597436010986834,1.7713195158290704,0.16513772770145593,0.17130469678574267,False,Nup35_RRM domain protein
SteCoe_13341,G0410,G0410A,2.58680927257008,G04,A,1.5642648991135109,4.151074171683591,4.26809083328918,1.5586255754060196,-0.013898844070222256,1.341804736958782,0.046469089838105944,0.07929878811963473,True,hypothetical protein
SteCoe_13501,G0410,G0410A,2.06887929364327,G04,A,1.5642648991135109,3.633144192756781,3.6039492763106598,1.5586255754060196,0.004034066517298022,0.9588732478747181,0.03958559674364383,0.07569933960452073,True,hypothetical protein
SteCoe_13559,G0410,G0410A,1.38154191099502,G04,A,1.5642648991135109,2.9458068101085306,2.79431645650444,1.5586255754060196,0.02639148090864598,0.9709305439274863,0.021665490911451816,0.07416012113383295,True,hypothetical protein
SteCoe_13560,G0410,G0410A,0.9203449537094051,G04,A,1.5642648991135109,2.484609852822916,2.508516647265097,1.5586255754060196,-0.004787940870666764,1.70178892298743,0.038950600721688065,0.07569933960452073,True,hypothetical protein
SteCoe_13583,G0410,G0410A,1.3379567138304498,G04,A,1.5642648991135109,2.9022216129439604,2.7983453840881793,1.5586255754060196,0.018222087190600807,1.9460965878118401,0.031107278771612318,0.07416012113383295,True,hypothetical protein
SteCoe_13749,G0410,G0410A,4.86355251615023,G04,A,1.5642648991135109,6.427817415263741,6.264864040738329,1.5586255754060196,0.012838372655161424,0.8707599028326146,0.06011825649393436,0.08730912778505791,True,ketoacyl-synt domain protein
SteCoe_13885,G0410,G0410A,3.0279953538552005,G04,A,1.5642648991135109,4.592260252968711,4.322130183124959,1.5586255754060196,0.030302696721698046,0.936315676639728,0.11793297364081655,0.12846729154773043,False,hypothetical protein
SteCoe_1406,G0410,G0410A,2.6316836582496004,G04,A,1.5642648991135109,4.195948557363112,4.09549240293554,1.5586255754060196,0.012115644905219604,1.730148319939686,0.033470388092718184,0.07416012113383295,True,hypothetical protein
SteCoe_14074,G0410,G0410A,0.7041052887834041,G04,A,1.5642648991135109,2.268370187896915,2.1376471309713136,1.5586255754060196,0.029669210868916884,0.8989652588106751,0.02280454704255666,0.07416012113383295,True,hypothetical protein
SteCoe_14160,G0410,G0410A,2.95554611947169,G04,A,1.5642648991135109,4.519811018585201,4.37576027239201,1.5586255754060196,0.01619353512902557,1.034901865020633,0.07740309412715103,0.09837137046840212,True,hypothetical protein
SteCoe_14187,G0410,G0410A,2.33040029312658,G04,A,1.5642648991135109,3.894665192240091,3.79489879477267,1.5586255754060196,0.012974259351495196,1.536247592931157,0.11442246897809899,0.12573897689900987,False,hypothetical protein
SteCoe_14200,G0410,G0410A,2.44716099483238,G04,A,1.5642648991135109,4.011425893945891,3.9759409828932997,1.5586255754060196,0.004442629417146956,1.0006301128866004,0.017296092934922718,0.07416012113383295,True,Acetyltransf_16 domain protein
SteCoe_14214,G0410,G0410A,1.6380121853294098,G04,A,1.5642648991135109,3.2022770844429207,2.88187875142002,1.5586255754060196,0.0526610990360107,0.8204025959918825,0.026770952552163458,0.07416012113383295,True,hypothetical protein
SteCoe_14325,G0410,G0410A,6.22134723285823,G04,A,1.5642648991135109,7.785612131971741,7.4197330394653,1.5586255754060196,0.024062531194210403,1.9125476251586382,0.052284087436663414,0.08143938853062836,True,NAD_binding_5 domain protein
SteCoe_1434,G0410,G0410A,2.73996531116944,G04,A,1.5642648991135109,4.304230210282951,4.19832299203133,1.5586255754060196,0.012455931263422615,1.7735060726391634,0.046638240761947405,0.07931673598970648,True,hypothetical protein
SteCoe_14533,G0410,G0410A,1.0233484894039901,G04,A,1.5642648991135109,2.587613388517501,2.2872695261840335,1.5586255754060196,0.061610477131194066,1.4862166508035983,0.0654732262230388,0.09186650726627266,True,CAMKL family kinase
SteCoe_14590,G0410,G0410A,0.8900495990453291,G04,A,1.5642648991135109,2.45431449815884,2.2016805722445305,1.5586255754060196,0.05425992126156239,1.0461301507864147,0.03666813274697655,0.07484062918392931,True,Ins145_P3_rec domain protein
SteCoe_14607,G0410,G0410A,1.267611729598,G04,A,1.5642648991135109,2.8318766287115107,2.8071483834459996,1.5586255754060196,0.004385198720026599,1.518704590709635,0.18483722184558216,0.18899511436153596,False,Sel1 domain protein
SteCoe_14609,G0410,G0410A,3.868546091399,G04,A,1.5642648991135109,5.432810990512511,5.399068616463439,1.5586255754060196,0.0031150986969372433,1.9732303136657183,0.07705135772552746,0.09837137046840212,True,Citrate_synt domain protein
SteCoe_14730,G0410,G0410A,3.2171210982565097,G04,A,1.5642648991135109,4.781385997370021,4.60622849445657,1.5586255754060196,0.0186583612978519,1.62818055243345,0.009686571778907933,0.07416012113383295,True,CoA_trans domain protein
SteCoe_14797,G0410,G0410A,4.24889642804131,G04,A,1.5642648991135109,5.8131613271548215,5.56700448479948,1.5586255754060196,0.021630338821317124,1.0187357680189364,0.04458634745182223,0.07769113007793381,True,tRNA-synt_1b domain protein
SteCoe_14966,G0410,G0410A,0.678644561611659,G04,A,1.5642648991135109,2.24290946072517,2.0743641890929165,1.5586255754060196,0.039039747142124145,1.1354247305429428,0.026917265977767682,0.07416012113383295,True,hypothetical protein
SteCoe_15235,G0410,G0410A,0.6136832091110079,G04,A,1.5642648991135109,2.177948108224519,2.1475853992673555,1.5586255754060196,0.0070194136525760014,1.60208377141413,0.021467791634954343,0.07416012113383295,True,Ion_trans domain protein
SteCoe_15269,G0410,G0410A,5.12266748561064,G04,A,1.5642648991135109,6.68693238472415,6.571509368972659,1.5586255754060196,0.008705624529316017,0.9482748047149688,0.08611041254921592,0.10399808278890812,False,CAP domain protein
SteCoe_15378,G0410,G0410A,0.8878780837213291,G04,A,1.5642648991135109,2.45214298283484,2.3038786852769517,1.5586255754060196,0.031174016416277452,1.5941110987884417,0.002083489165642633,0.07416012113383295,True,hypothetical protein
SteCoe_15381,G0410,G0410A,1.08647264947827,G04,A,1.5642648991135109,2.650737548591781,2.473701240541562,1.5586255754060196,0.03454745296707108,1.1799067298932868,0.01699173894992313,0.07416012113383295,True,hypothetical protein
SteCoe_15410,G0410,G0410A,1.18808007116416,G04,A,1.5642648991135109,2.7523449702776706,2.7740044002252597,1.5586255754060196,-0.003919301603188009,0.643032719041268,0.005734752685137489,0.07416012113383295,True,hypothetical protein
SteCoe_15453,G0410,G0410A,4.68614629476358,G04,A,1.5642648991135109,6.25041119387709,6.14263618855722,1.5586255754060196,0.008696408719668777,1.3103532930083224,0.0948507467801798,0.11054865592095547,False,PCI domain protein
SteCoe_15509,G0410,G0410A,2.3205458024919903,G04,A,1.5642648991135109,3.884810701605501,4.10277388617087,1.5586255754060196,-0.027287746648583123,1.8999155024806884,0.19046755492715015,0.19315699225108857,False,hypothetical protein
SteCoe_15554,G0410,G0410A,1.14921771408987,G04,A,1.5642648991135109,2.713482613203381,2.5331730584486105,1.5586255754060196,0.034366569113539164,0.6986107486048114,0.00372715875274144,0.07416012113383295,True,NEK family kinase
SteCoe_15561,G0410,G0410A,1.1388751513803799,G04,A,1.5642648991135109,2.7031400504938907,2.3483573419717247,1.5586255754060196,0.07023317661240996,0.6205394053569439,0.006460103808620802,0.07416012113383295,True,Cyclin
SteCoe_15607,G0410,G0410A,2.0851321605298,G04,A,1.5642648991135109,3.6493970596433107,3.617335983689239,1.5586255754060196,0.004412034371276183,1.2492642895714194,0.012494901793602152,0.07416012113383295,True,ENTH domain protein
SteCoe_15791,G0410,G0410A,0.34121592554735497,G04,A,1.5642648991135109,1.9054808246608659,1.6804563379567967,1.5586255754060196,0.0627519324794319,0.672476287714232,0.03939608485073265,0.07569933960452073,True,SH3_9 domain protein
SteCoe_15823,G0410,G0410A,1.1529576369802,G04,A,1.5642648991135109,2.717222536093711,2.500044829921559,1.5586255754060196,0.04162671585259834,1.5645912539240956,0.009980210429610082,0.07416012113383295,True,NT-C2 domain protein
SteCoe_15839,G0410,G0410A,0.8978244789253851,G04,A,1.5642648991135109,2.462089378038896,2.3492606195300594,1.5586255754060196,0.02345054061039955,0.9831857076534357,0.07931782617929131,0.09890003264250787,True,TTL domain protein
SteCoe_15895,G0410,G0410A,0.7579919394760319,G04,A,1.5642648991135109,2.322256838589543,2.1877566455257136,1.5586255754060196,0.029822570051631397,1.2487191453270177,0.02707779231223043,0.07416012113383295,True,PX domain protein
SteCoe_15956,G0410,G0410A,1.23432066734525,G04,A,1.5642648991135109,2.798585566458761,2.5254401307501526,1.5586255754060196,0.051304304532527524,0.6312301679520962,0.00968584628665357,0.07416012113383295,True,hypothetical protein
SteCoe_16010,G0410,G0410A,1.81398068465971,G04,A,1.5642648991135109,3.3782455837732206,3.2408347877782395,1.5586255754060196,0.02075980170683032,1.6461506201589,0.037420314591964654,0.07484062918392931,True,Chorein_N domain protein
SteCoe_16027,G0410,G0410A,1.60961518516392,G04,A,1.5642648991135109,3.173880084277431,3.2670674796014296,1.5586255754060196,-0.014467963665252938,1.413356917732802,0.0077646367099671295,0.07416012113383295,True,hypothetical protein
SteCoe_16073,G0410,G0410A,1.25112297940016,G04,A,1.5642648991135109,2.815387878513671,2.4050826543569754,1.5586255754060196,0.07859544873842547,1.6921673258132506,0.09728829855714612,0.11105970154925356,False,hypothetical protein
SteCoe_16125,G0410,G0410A,5.23028243642082,G04,A,1.5642648991135109,6.794547335534331,6.68825510068864,1.5586255754060196,0.007883541670841737,0.6192649084268432,0.02939572184350098,0.07416012113383295,True,EF-hand_8 domain protein
SteCoe_16130,G0410,G0410A,2.90184440929591,G04,A,1.5642648991135109,4.466109308409421,4.684439614383599,1.5586255754060196,-0.02385980423866609,1.2454386623626248,0.09230033718422963,0.10906967016648589,False,hypothetical protein
SteCoe_16284,G0410,G0410A,1.7362691696888302,G04,A,1.5642648991135109,3.300534068802341,2.95423404506631,1.5586255754060196,0.05536576535398374,1.0986855655619974,0.03728676585970292,0.07484062918392931,True,hypothetical protein
SteCoe_16301,G0410,G0410A,1.6587039031513797,G04,A,1.5642648991135109,3.222968802264891,3.2094033216442295,1.5586255754060196,0.0021089390289219185,1.6762218419329267,0.07761080463608228,0.09837137046840212,True,hypothetical protein
SteCoe_16380,G0410,G0410A,5.20210681332655,G04,A,1.5642648991135109,6.76637171244006,6.3033675416488,1.5586255754060196,0.035425662424474876,1.9689448684999813,0.072355743916334,0.09699161382886594,True,Enolase_N domain protein
SteCoe_16429,G0410,G0410A,4.5014504819847305,G04,A,1.5642648991135109,6.065715381098242,5.92964013804633,1.5586255754060196,0.01134399416797076,1.1797299810529178,0.051183548334443024,0.07997429427256722,True,SGL domain protein
SteCoe_16437,G0410,G0410A,5.754554443150389,G04,A,1.5642648991135109,7.3188193422639,7.147090439872289,1.5586255754060196,0.011871282551732585,0.7087837992012703,0.039139002637968615,0.07569933960452073,True,Catalase domain protein
SteCoe_16498,G0410,G0410A,3.76340184727726,G04,A,1.5642648991135109,5.32766674639077,5.24237395306347,1.5586255754060196,0.00806929658574584,1.5114568627180525,0.053916069185224395,0.0827070158492094,True,hypothetical protein
SteCoe_16501,G0410,G0410A,0.8675776024714659,G04,A,1.5642648991135109,2.4318425015849767,2.2397382229151184,1.5586255754060196,0.04112190070105561,0.31848886714139446,0.02613467741125921,0.07416012113383295,True,predicted pseudokinase related to TKL kinases
SteCoe_16660,G0410,G0410A,1.05855614203245,G04,A,1.5642648991135109,2.622821041145961,2.82562923649901,1.5586255754060196,-0.0372230973980202,1.3963986347753803,0.0412313913417402,0.07670207711685881,True,hypothetical protein
SteCoe_1676,G0410,G0410A,1.05301619370145,G04,A,1.5642648991135109,2.617281092814961,2.440229525732912,1.5586255754060196,0.03500765108287296,1.0178108567087536,0.005923602021493117,0.07416012113383295,True,CRT-like domain protein
SteCoe_16962,G0410,G0410A,1.17339900859048,G04,A,1.5642648991135109,2.7376639077039906,2.6732553768816696,1.5586255754060196,0.011903435892271507,1.7530539309559612,0.07825887390465934,0.09837137046840212,True,hypothetical protein
SteCoe_17017,G0410,G0410A,2.92464720275035,G04,A,1.5642648991135109,4.4889121018638605,4.5324890862077,1.5586255754060196,-0.004830400891765938,1.5376856803969672,0.0366370534880776,0.07484062918392931,True,hypothetical protein
SteCoe_17068,G0410,G0410A,2.72327094151611,G04,A,1.5642648991135109,4.287535840629621,4.24402685561857,1.5586255754060196,0.005099767365032064,1.5809268627787103,0.020449640813867426,0.07416012113383295,True,ERK subfamily kinase
SteCoe_17221,G0410,G0410A,6.744814591507981,G04,A,1.5642648991135109,8.309079490621492,7.97863537017087,1.5586255754060196,0.02028793623137797,1.216280021842757,0.10134049869135969,0.11463857318027114,False,Actin domain protein
SteCoe_17377,G0410,G0410A,1.1840944182220199,G04,A,1.5642648991135109,2.748359317335531,2.177658822773517,1.5586255754060196,0.11585432256434612,1.6085837760812876,0.1010813744740749,0.11460473296380375,False,hypothetical protein
SteCoe_17568,G0410,G0410A,0.996861548326559,G04,A,1.5642648991135109,2.5611264474400697,2.4631120783709326,1.5586255754060196,0.019508303311160134,1.9115384512385742,0.07218871305304879,0.09699161382886594,True,ChAPs domain protein
SteCoe_17773,G0410,G0410A,1.02326872626645,G04,A,1.5642648991135109,2.587533625379961,2.4326474734703605,1.5586255754060196,0.030852702095761252,1.6116927179643064,0.021429859833066327,0.07416012113383295,True,WD40 domain protein
SteCoe_17823,G0410,G0410A,4.27950067916008,G04,A,1.5642648991135109,5.84376557827359,5.84510999636119,1.5586255754060196,-0.00011501688755393139,1.5612228272726698,0.01522012614507631,0.07416012113383295,True,tRNA-synt_1e domain protein
SteCoe_17870,G0410,G0410A,2.40963940513985,G04,A,1.5642648991135109,3.973904304253361,3.7196135177238094,1.5586255754060196,0.03305260251729693,1.8007273536792876,0.02594650083659327,0.07416012113383295,True,EF-hand_7 domain protein
SteCoe_17903,G0410,G0410A,2.3766031871526496,G04,A,1.5642648991135109,3.9408680862661605,3.8571646067533294,1.5586255754060196,0.010733922619708857,1.679949814790488,0.03203145953335441,0.07416012113383295,True,hypothetical protein
SteCoe_18000,G0410,G0410A,1.7890551817531999,G04,A,1.5642648991135109,3.3533200808667107,3.1125209842530297,1.5586255754060196,0.03724172836735536,0.8868873677205679,0.01695957912597527,0.07416012113383295,True,Ion_trans domain protein
SteCoe_18088,G0410,G0410A,3.7983217841981203,G04,A,1.5642648991135109,5.362586683311632,5.37364232799049,1.5586255754060196,-0.0010297511972984354,1.6325751257159917,0.06260187757406899,0.0902036148977897,True,Metallophos domain protein
SteCoe_18113,G0410,G0410A,4.31670106742988,G04,A,1.5642648991135109,5.880965966543391,5.688322588504249,1.5586255754060196,0.016651272645031575,1.1371161092686146,0.05653275950352166,0.08476531038893088,True,hypothetical protein
SteCoe_18418,G0410,G0410A,1.70327010182942,G04,A,1.5642648991135109,3.2675350009429307,3.1199733902609195,1.5586255754060196,0.023101591676218586,1.772015613350931,0.04359099458883749,0.07740521973016162,True,hypothetical protein
SteCoe_18510,G0410,G0410A,2.18371034472439,G04,A,1.5642648991135109,3.747975243837901,3.77816406922701,1.5586255754060196,-0.0040111967282752065,0.644068699995663,0.03927486880648447,0.07569933960452073,True,hypothetical protein
SteCoe_18542,G0410,G0410A,1.01225342704197,G04,A,1.5642648991135109,2.576518326155481,2.4766249788175836,1.5586255754060196,0.019768556185530507,1.3277260853842465,0.09029641073912001,0.10777635730800908,False,predicted pseudokinase related to CK1 kinases
SteCoe_18615,G0410,G0410A,2.35349091763323,G04,A,1.5642648991135109,3.917755816746741,3.80274409247518,1.5586255754060196,0.014896927093306825,1.2872927934611598,0.020166022177968406,0.07416012113383295,True,hypothetical protein
SteCoe_18645,G0410,G0410A,1.6716752805453101,G04,A,1.5642648991135109,3.235940179658821,3.18745102672861,1.5586255754060196,0.0075488400709571414,0.6475957322536815,0.025448414997916734,0.07416012113383295,True,hypothetical protein
SteCoe_18739,G0410,G0410A,1.05674033126425,G04,A,1.5642648991135109,2.6210052303777607,2.388266331046534,1.5586255754060196,0.04646162550330006,1.6467956471831735,0.09215592159495269,0.10906967016648589,False,RNA_POL_M_15KD domain protein
SteCoe_18750,G0410,G0410A,1.67945394428528,G04,A,1.5642648991135109,3.243718843398791,3.0675566160749295,1.5586255754060196,0.027912302109936955,0.6015553334788687,0.009923101324831906,0.07416012113383295,True,hypothetical protein
SteCoe_18775,G0410,G0410A,1.24298737773315,G04,A,1.5642648991135109,2.807252276846661,3.1930130352825397,1.5586255754060196,-0.06429061689257058,1.0981077464337372,0.03627168539771555,0.07484062918392931,True,CRAL_TRIO domain protein
SteCoe_18833,G0410,G0410A,1.3379567138304498,G04,A,1.5642648991135109,2.9022216129439604,2.7983453840881793,1.5586255754060196,0.018222087190600807,1.9460965878118401,0.031107278771612318,0.07416012113383295,True,hypothetical protein
SteCoe_18839,G0410,G0410A,0.994431985430391,G04,A,1.5642648991135109,2.558696884543902,2.4821113750841177,1.5586255754060196,0.015193101089196318,1.2070523349393143,0.04522902013186648,0.07798106919287325,True,hypothetical protein
